image_full_path,bleu
/content/CholecT50/CholecT50/videos/VID05/000178.png,0.3071190746558743
/content/CholecT50/CholecT50/videos/VID110/001299.png,0.38792074245544006
/content/CholecT50/CholecT50/videos/VID36/000281.png,0.4230564383537584
/content/CholecT50/CholecT50/videos/VID36/001807.png,0.2430326461688353
/content/CholecT50/CholecT50/videos/VID05/002344.png,0.4521980693975211
/content/CholecT50/CholecT50/videos/VID36/000562.png,0.20083955325389238
/content/CholecT50/CholecT50/videos/VID36/000789.png,0.3441403252352585
/content/CholecT50/CholecT50/videos/VID05/001693.png,0.26607197123282095
/content/CholecT50/CholecT50/videos/VID110/000286.png,0.45645738956054993
/content/CholecT50/CholecT50/videos/VID110/000629.png,0.3809804069127022
/content/CholecT50/CholecT50/videos/VID110/000530.png,0.15130634424490177
/content/CholecT50/CholecT50/videos/VID05/000325.png,0.20350356041273474
/content/CholecT50/CholecT50/videos/VID36/001479.png,0.5471024773058657
/content/CholecT50/CholecT50/videos/VID110/001816.png,0.2354452516033175
/content/CholecT50/CholecT50/videos/VID05/001003.png,0.3636374403775914
/content/CholecT50/CholecT50/videos/VID36/000417.png,0.5534407200686183
/content/CholecT50/CholecT50/videos/VID05/000251.png,0.21346282349604695
/content/CholecT50/CholecT50/videos/VID36/001167.png,0.2639989926502118
/content/CholecT50/CholecT50/videos/VID36/002247.png,0.21432515652624193
/content/CholecT50/CholecT50/videos/VID36/000960.png,0.11300846142223278
/content/CholecT50/CholecT50/videos/VID110/001906.png,0.3328313134297934
/content/CholecT50/CholecT50/videos/VID36/000367.png,0.3646604889934232
/content/CholecT50/CholecT50/videos/VID36/000866.png,0.34549121175202036
/content/CholecT50/CholecT50/videos/VID36/000925.png,0.2749261823454905
/content/CholecT50/CholecT50/videos/VID110/001599.png,0.6569669106432854
/content/CholecT50/CholecT50/videos/VID110/000416.png,0.16046826390627716
/content/CholecT50/CholecT50/videos/VID05/000656.png,0.39323596108181236
/content/CholecT50/CholecT50/videos/VID05/001504.png,0.33800959827902954
/content/CholecT50/CholecT50/videos/VID05/000823.png,0.21451680234302958
/content/CholecT50/CholecT50/videos/VID36/001017.png,0.2870744493791702
/content/CholecT50/CholecT50/videos/VID36/001570.png,0.48175627193258064
/content/CholecT50/CholecT50/videos/VID110/001982.png,0.29318211232028
/content/CholecT50/CholecT50/videos/VID110/000509.png,0.167779593165453
/content/CholecT50/CholecT50/videos/VID36/000121.png,0.2742678586287677
/content/CholecT50/CholecT50/videos/VID05/001372.png,0.3501832307649892
/content/CholecT50/CholecT50/videos/VID05/001409.png,0.3922266626587339
/content/CholecT50/CholecT50/videos/VID36/002254.png,0.1813387105631438
/content/CholecT50/CholecT50/videos/VID36/001222.png,0.31173131204160776
/content/CholecT50/CholecT50/videos/VID110/001344.png,0.37520718303241174
/content/CholecT50/CholecT50/videos/VID36/002286.png,0.30519353611984223
/content/CholecT50/CholecT50/videos/VID05/000263.png,0.2710625027690183
/content/CholecT50/CholecT50/videos/VID36/001413.png,0.3287848956223332
/content/CholecT50/CholecT50/videos/VID36/002137.png,0.2567839307469731
